episode_id,model,start_transition_sequence,end_transition_sequence,requested_horizon_s,actual_horizon_s,step_count,action_change_count,parameter_change_count,planar_position_error_cm,planar_velocity_error_cm_s,yaw_error_deg,angular_velocity_yaw_error_deg_s
5201,four_history,48,81,1.0,1.0150000000000001,34,2,8,0.009661758543515394,0.014079479679178837,10.777548477698133,8.39315081397902
5201,four_history,48,100,1.5,1.5199999999999996,53,3,13,0.016486393414695336,0.015742548512125917,13.301627104350572,19.308431750468756
5201,four_history,49,64,0.5,0.5190000000000001,16,0,3,0.012593240105241361,0.01211694742935624,14.061982534187507,32.98521170239864
5201,four_history,49,82,1.0,1.016,34,2,9,0.010458710022554748,0.17280519467286654,10.868743482940692,17.751864431127615
5201,four_history,49,101,1.5,1.521,53,3,14,0.016303966917585767,0.013542170210183961,12.284375762008432,34.680999156510126
5201,four_history,50,65,0.5,0.5140000000000002,16,1,3,0.008194947218244894,0.038690556499984305,3.1741981036723326,87.91122572126567
5201,four_history,50,83,1.0,1.0150000000000001,34,2,8,0.016637674169214477,0.10467456666889009,13.239200061273852,45.198344397843016
5201,four_history,50,102,1.5,1.524,53,3,13,0.06943587719996931,3.6726772168914765,8.161823855642956,8.491246284504001
5201,four_history,51,66,0.5,0.508,16,1,2,0.007203398018862698,0.03639737869806828,6.316011768025604,185.49398497540216
5201,four_history,51,84,1.0,1.0110000000000001,34,2,7,0.01704567329626114,0.13908538947536322,15.305704910961419,70.04823607992023
5201,four_history,51,103,1.5,1.5229999999999997,53,3,12,0.3639803587242416,11.524525546966851,8.506754718644926,3.3060719204055573
5201,four_history,52,67,0.5,0.532,16,1,1,0.006736010109018906,0.015640530556649,18.622452881305534,255.77967913548247
5201,four_history,52,85,1.0,1.0149999999999997,34,2,7,0.017897856465987575,0.08989724150288338,17.50773057437661,62.055463339624055
5201,four_history,52,103,1.5,1.4999999999999996,52,3,11,0.35506011169785273,11.36868264037634,8.974140414007216,4.784006741420782
5201,four_history,53,68,0.5,0.5270000000000001,16,1,2,0.00850950340846852,0.11423920114883862,22.33341857544126,131.37540225897288
5201,four_history,53,86,1.0,1.008,34,2,8,0.01807997860158927,0.07328996549795755,18.690451449419996,44.77106333304869
5201,four_history,53,105,1.5,1.5210000000000004,53,3,11,2.0334314340816793,37.676651065624725,8.941589814652698,0.8998294096446244
5201,four_history,54,69,0.5,0.5060000000000002,16,1,3,0.01042393166293332,0.07205899738342013,23.78452478128809,45.786138806631755
5201,four_history,54,88,1.0,1.0110000000000001,35,2,10,0.019487647542525136,0.03984382007395735,19.65738309143403,10.349137534710906
5201,four_history,54,107,1.5,1.5280000000000005,54,3,11,5.335393162653907,60.40796271074553,8.863436129840224,0.10626538494187798
5201,four_history,55,70,0.5,0.5070000000000001,16,1,4,0.011006756347704134,0.04806612966944749,24.33890886422792,17.260939632788677
5201,four_history,55,89,1.0,1.0060000000000002,35,2,10,0.019196718496085216,0.025282691720955812,19.549501422383937,3.1383978403922583
5201,four_history,55,108,1.5,1.524,54,3,11,7.138333356568491,64.39654205883845,8.786472515249839,1.719144727850697
5201,four_history,56,71,0.5,0.5129999999999999,16,1,5,0.011281347513316465,0.032139335490195584,23.97931832846818,8.572747132098641
5201,four_history,56,91,1.0,1.0250000000000004,36,2,10,0.01886519070896991,0.014449073859913748,18.52166360739488,22.039704821124104
5201,four_history,56,109,1.5,1.5270000000000001,54,3,11,9.66907876864898,63.11552110074248,8.662696233816462,3.0319907527545844
5201,four_history,57,72,0.5,0.5219999999999998,16,1,5,0.011446408982090447,0.024504602422368973,23.27639600083649,21.68049355642023
5201,four_history,57,91,1.0,1.0030000000000001,35,2,10,0.01846702589480883,0.014450105325389154,18.51914680476929,22.02999533097912
5201,four_history,57,109,1.5,1.505,53,3,11,9.668924260411544,63.11556462896257,8.662256598138635,3.0330343001295503
5201,four_history,58,73,0.5,0.5180000000000002,16,1,5,0.01174856077970289,0.021128527675939743,22.658567501536528,29.14864649122856
5201,four_history,58,92,1.0,1.005,35,2,10,0.018244888671797976,0.014213724685759568,17.743085392951603,28.018663349588877
5201,four_history,58,110,1.5,1.5030000000000001,53,3,11,11.129055201094376,60.78579442158732,8.610124969339386,2.7510669834963792
5201,four_history,59,74,0.5,0.5070000000000001,16,1,5,0.01194179260517461,0.018995953961329852,21.937256777144032,34.932436489762296
5201,four_history,59,93,1.0,1.0,35,2,10,0.017922543490578736,0.012893217388738798,16.88687617608518,32.34216525074342
5201,four_history,59,112,1.5,1.5190000000000001,54,3,11,13.773026671769683,52.86232489772011,8.205610904386239,10.606196416287563
5201,four_history,60,75,0.5,0.512,16,1,5,0.011763249236155807,0.01602438640604666,20.865783651419115,39.749685635362965
5201,four_history,60,94,1.0,1.0060000000000007,35,2,10,0.01738870322015306,0.013156648837148212,15.91032776530069,35.590208918458075
5201,four_history,60,113,1.5,1.528,54,3,11,15.168894795982558,45.072759117265626,7.948137563622865,6.266455253884052
5201,four_history,61,76,0.5,0.512,16,1,5,0.011732945586719211,0.013876920251579408,19.58598640762448,42.736899912331324
5201,four_history,61,95,1.0,0.9999999999999996,35,2,10,0.017057198617218525,0.013800200149257452,15.031509408128567,37.77378179192863
5201,four_history,61,114,1.5,1.5269999999999997,54,3,11,16.240496395752004,37.03494346856847,7.744174941041469,5.29021242190802
5201,four_history,62,77,0.5,0.5180000000000002,16,1,5,0.011608062319699086,0.014455209454567047,18.20718268040567,44.27190874852556
5201,four_history,62,96,1.0,1.0019999999999998,35,2,10,0.01673817143805198,0.021492185678410585,13.99693100429311,38.68291876359518
5201,four_history,62,114,1.5,1.5019999999999998,53,3,11,16.240502001493184,37.03494446553218,7.744153866028996,5.290144566279075
5201,four_history,63,78,0.5,0.5179999999999998,16,1,5,0.011462099022493717,0.014533045787497237,17.203783414363475,44.478247734462
5201,four_history,63,97,1.0,1.0070000000000001,35,2,10,0.016521484565941488,0.032591826947029744,12.927293258899816,38.24715759115904
5201,four_history,63,115,1.5,1.5050000000000003,53,3,11,17.019517031130196,29.97172539644592,7.471880850132188,10.401579272595994
5201,four_history,64,79,0.5,0.5140000000000002,16,1,5,0.011390725352919302,0.015950292913660413,16.295716133239605,43.91169219190992
5201,four_history,64,98,1.0,1.008,35,2,10,0.016545919254996145,0.04850863266313202,11.956808383038036,37.15412774775375
5201,four_history,64,116,1.5,1.5069999999999997,53,3,11,17.631049330719964,22.641831599737465,7.083266696951544,14.626058286436084
5201,four_history,65,83,0.5,0.52,19,1,6,0.012781536108242645,0.06609436542164292,14.306285348203227,46.50192233728353
5201,four_history,65,101,1.0,1.0019999999999998,37,2,11,0.03710161839059237,0.6959967324792752,9.466493859168525,24.996581744348475
5201,four_history,66,83,0.5,0.5009999999999999,18,1,5,0.003652091800153328,0.2747123530038009,15.136264201118136,51.98715155892273
5201,four_history,66,102,1.0,1.0099999999999998,37,2,10,0.222880013143684,7.125669529131708,10.036990913587811,43.48692354967799
5201,four_history,67,84,0.5,0.5030000000000001,18,1,5,0.007973230454881164,0.23507940334124894,14.92918978806523,9.073240358642465
5201,four_history,67,103,1.0,1.0149999999999997,37,2,10,0.633614076051794,15.761341164333992,8.743509450055662,50.20481099110606
5201,four_history,68,86,0.5,0.5099999999999998,19,1,7,0.01705560327044075,0.13486915793100876,14.206478932154319,6.722748547451317
5201,four_history,68,105,1.0,1.0230000000000001,38,2,10,2.568723762824964,42.35227540993992,6.120815662853668,46.83956367086225
5201,four_history,69,87,0.5,0.5089999999999999,19,1,7,0.018472222001082783,0.10077879712175684,1.6012722303339064,32.332737711166544
5201,four_history,69,106,1.0,1.0230000000000001,38,2,9,3.9881864593369545,54.658351918788334,0.3133037164669766,22.257682096029555
5201,four_history,70,88,0.5,0.5049999999999999,19,1,7,0.016794916999822718,0.06272478053581002,9.03123973079807,31.900869801614306
5201,four_history,70,107,1.0,1.0220000000000002,38,2,8,5.590032979112492,61.883560056118455,5.309079809726981,10.261684756258298
5201,four_history,71,90,0.5,0.528,20,1,6,0.010596524361787894,0.015395600097642013,12.617609587919722,11.643679373383975
5201,four_history,71,108,1.0,1.017,38,2,7,7.175629561868207,64.58474762389463,7.689078837199367,0.9061301731663818
5201,four_history,72,91,0.5,0.5120000000000005,20,1,5,0.010880099954020696,0.014958072147226944,12.66133525985105,1.7629581098598806
5201,four_history,72,109,1.0,1.0140000000000002,38,2,6,9.706734858205046,63.219811874588245,7.668439485822086,5.494555150060432
5201,four_history,73,92,0.5,0.5089999999999999,20,1,5,0.011096627071358089,0.016150152649606647,12.490491887180049,6.492508064541283
5201,four_history,73,110,1.0,1.0070000000000001,38,2,6,11.168867359504704,60.87758051537886,7.676669226074936,0.27518288071447117
5201,four_history,74,93,0.5,0.5139999999999998,20,1,5,0.011519377409609392,0.016810038371346835,12.174535713044305,12.686695164820662
5201,four_history,74,111,1.0,1.0059999999999998,38,2,6,12.385341585328904,57.904604122220526,7.5973056346151,4.565293484424956
5201,four_history,75,94,0.5,0.5210000000000004,20,1,5,0.012075136344864927,0.01966772692772526,11.700160012904764,17.593835095643755
5201,four_history,75,112,1.0,1.012,38,2,6,13.815257844042506,52.92783702201091,7.383329681265762,8.484708042918701
5201,four_history,76,95,0.5,0.5179999999999998,20,1,5,0.012341596886208747,0.02305195195215445,11.225867183659407,20.83865529949341
5201,four_history,76,113,1.0,1.016,38,2,6,15.212373100215466,45.12287136158441,7.195034577125633,4.020002917657953
5201,four_history,77,96,0.5,0.5149999999999997,20,1,5,0.01299926556737421,0.033314575671605576,10.607760107068945,22.981895896235102
5201,four_history,77,114,1.0,1.0149999999999997,38,2,6,16.284528557062643,37.07136555349704,7.056439799028091,2.947326031417024
5201,four_history,78,97,0.5,0.512,20,1,5,0.014504804935515857,0.044680710217047816,9.936409996788042,23.83870642946843
5201,four_history,78,115,1.0,1.0100000000000002,38,2,6,17.06316314972514,29.996352829684646,6.840922132016595,8.182924613159779
5201,four_history,79,98,0.5,0.5150000000000001,20,1,5,0.015963675066203855,0.05842513629016565,9.301309240309982,23.926335509955592
5201,four_history,79,116,1.0,1.0139999999999998,38,2,6,17.674468584847084,22.654158249294067,6.505991321727943,12.56979079733118
5201,four_history,80,99,0.5,0.5199999999999996,20,1,5,0.0176039770647468,0.06678256232149728,8.675076663162308,23.39321383946941
5201,four_history,81,99,0.5,0.5009999999999999,19,1,5,0.018020697302238906,0.0667888360662115,8.666614122839883,23.354749229701696
5201,four_history,82,100,0.5,0.5049999999999994,19,0,5,0.01955204780877577,0.06897844642486207,8.071219495066357,22.296513418564004
5201,four_history,83,101,0.5,0.5049999999999999,19,1,5,0.04187003921846982,1.6186944072944958,9.781722347521747,20.98237216271704
5201,four_history,84,102,0.5,0.5089999999999999,19,1,5,0.23402017862207217,7.083421036460734,8.829755290229313,35.15419181562004
5201,four_history,85,103,0.5,0.5119999999999996,19,1,5,0.6443919942827,15.727658625492676,7.783261898716251,41.99392138750439
5201,four_history,86,104,0.5,0.512,19,1,4,1.3205528245367302,26.916566341263827,3.2402208442005906,29.20205683676076
5201,four_history,87,105,0.5,0.5130000000000003,19,1,3,2.337749411705899,40.34823776397746,0.6002960475801701,23.4671465022168
5201,four_history,88,106,0.5,0.5140000000000002,19,1,2,3.7498932381145695,52.91525710934644,2.155769458379282,18.72951545107636
5201,four_history,89,107,0.5,0.5170000000000003,19,1,1,5.525852582873619,61.485623331985764,2.5294659086072913,15.375926422616384
5201,four_history,90,108,0.5,0.5179999999999998,19,1,1,7.356526097229137,65.39862346063332,2.8664402776396196,12.999187537329117
5201,four_history,91,109,0.5,0.5289999999999999,19,1,1,9.911142517402,63.74811744708314,3.281781252149407,17.51603353452437
5201,four_history,92,109,0.5,0.5019999999999998,18,1,1,9.911204900343527,63.747664211263405,3.285327859791225,17.506138690099114
5201,four_history,93,111,0.5,0.5190000000000001,19,1,1,12.60945121269281,58.306890585662856,3.7355361359362242,6.419507589425203
5201,four_history,94,112,0.5,0.5190000000000001,19,1,1,14.047689494049003,53.2309391835311,3.8077450939774335,1.549661964194918
5201,four_history,95,113,0.5,0.5219999999999994,19,1,1,15.450877164600293,45.36142919911297,3.9530999938942277,6.197732997379509
5201,four_history,96,114,0.5,0.5270000000000001,19,1,1,16.528372868608947,37.252254863766815,4.114485334667554,7.537642412397101
5201,four_history,97,114,0.5,0.5,18,1,1,16.529027607846853,37.251867505862904,4.120363164557379,7.51709441594871
5201,four_history,98,116,0.5,0.5249999999999995,19,1,1,17.926459428720595,22.719267059608107,4.058952841834384,3.3897993576987613
5202,four_history,3,20,0.5,0.5099999999999999,18,0,0,0.002756486144816138,0.00783961332039774,0.31624801203926883,1.3422649572505876
5202,four_history,3,38,1.0,1.0019999999999998,36,2,2,3.9731708579611236,6.372450505770643,4.4702415008319845,222.50106194544287
5202,four_history,3,57,1.5,1.5159999999999998,55,2,6,5.984010616917155,0.38116978832252213,26.17392558874212,69.97329994910172
5202,four_history,4,21,0.5,0.5069999999999999,18,0,0,0.0027488636778699085,0.005112737338664358,0.30612421326774114,1.4130049442549253
5202,four_history,4,40,1.0,1.025,37,2,2,3.9778290739755104,0.8875934383334684,22.226283274956792,333.16187946642935
5202,four_history,4,58,1.5,1.513,55,2,6,5.990115177841516,0.2270511675572452,24.30966078475929,66.59124213452588
5202,four_history,5,22,0.5,0.5000000000000001,18,0,0,0.003043236296117231,0.012377990838988879,0.3201561384522795,1.7378038216487157
5202,four_history,5,41,1.0,1.025,37,2,2,4.018420500690395,1.7241821851133081,32.03999473234558,304.9167346839596
5202,four_history,5,59,1.5,1.509,55,2,6,5.993731412486604,0.1316047588433792,22.54695260383083,62.965740999413676
5202,four_history,6,24,0.5,0.5279999999999998,19,0,0,0.0028967141200488974,0.0010733429120089743,0.3473208179651978,1.1554914414834256
5202,four_history,6,42,1.0,1.0199999999999998,37,2,3,4.092539826028649,3.12852169032091,37.719331094547684,226.86133951380748
5202,four_history,6,60,1.5,1.507,55,2,6,5.995830010006939,0.075330309931988,20.883492322376586,59.42956625477655
5202,four_history,7,25,0.5,0.518,19,0,0,0.0022249354152839127,0.002158864531155721,0.37984880056911,1.3743606302262559
5202,four_history,7,43,1.0,1.0130000000000001,37,2,4,4.218157327701036,4.699935419104619,41.82490025222321,151.78118846832052
5202,four_history,7,62,1.5,1.53,56,2,6,5.997621189301732,0.026141177075782392,17.793132017940675,52.55453497844032
5202,four_history,8,27,0.5,0.5209999999999999,20,0,0,0.0007769545452940639,0.007112934361551292,0.4604353840631091,0.864103717461316
5202,four_history,8,45,1.0,1.0179999999999998,38,2,6,4.575125286413306,7.109734849914391,45.42867080566194,43.06225336990366
5202,four_history,8,63,1.5,1.5059999999999998,56,2,6,6.001150903459565,0.01769355258869126,16.560251410976633,49.57591877784042
5202,four_history,9,28,0.5,0.5289999999999999,20,0,0,0.0008989477764603677,0.010261830739754141,0.43564999197787635,1.0257564584468093
5202,four_history,9,46,1.0,1.022,38,2,6,4.778554246396448,7.832536291510907,45.59359832684809,6.591203413388314
5202,four_history,9,64,1.5,1.5119999999999998,56,2,6,6.000133642710336,0.011643148680971847,15.2560118001515,46.49069528814608
5202,four_history,10,28,0.5,0.51,19,0,0,0.0013017196544390154,0.010261910560336132,0.42064283990031454,1.0744135946101578
5202,four_history,10,46,1.0,1.0030000000000001,37,2,6,4.77884605841253,7.8308219311430065,45.59214913330202,6.597789107006179
5202,four_history,10,65,1.5,1.524,56,2,6,6.000193086720703,0.007405998070351938,13.912248337386531,43.21083022782855
5202,four_history,11,29,0.5,0.516,19,1,1,0.0034519268455787083,0.07589590138914179,0.41182560622470404,0.7980492872537875
5202,four_history,11,47,1.0,1.01,37,2,6,4.995550566522239,8.34031217915792,45.03975386127043,21.345743087041853
5202,four_history,11,65,1.5,1.5050000000000001,55,2,6,5.999834681296538,0.007405384087984866,13.912094483848099,43.21024535745404
5202,four_history,12,30,0.5,0.5150000000000001,19,1,1,0.10525047392912179,4.125720923603632,0.23873182454066472,7.948417718744231
5202,four_history,12,48,1.0,1.0090000000000001,37,2,6,5.23027654784076,8.702038404980023,43.88530541288704,42.92777598585559
5202,four_history,12,66,1.5,1.5050000000000001,55,2,6,5.999623886241003,0.005449762760300596,12.781047130331967,40.34419145033141
5202,four_history,13,31,0.5,0.516,19,1,1,0.45251105780711415,12.078122291476733,0.11559478028944997,13.441207178749782
5202,four_history,13,49,1.0,1.0090000000000001,37,2,6,5.45092182386112,7.928212198801854,42.2420088643901,58.724800877510916
5202,four_history,13,67,1.5,1.5040000000000002,55,3,7,5.979222463187053,0.6069755770642894,11.72190872104365,40.25407923327708
5202,four_history,14,32,0.5,0.5129999999999999,19,1,1,0.9848142459606634,19.18316237891742,0.5028280132610109,14.337943991554816
5202,four_history,14,50,1.0,1.0039999999999998,37,2,6,5.612825575000627,6.343564620495454,40.45543009949042,68.63403084727503
5202,four_history,14,68,1.5,1.5010000000000001,55,3,7,5.796421558929461,6.404147855714018,10.738838544217769,34.943185597778445
5202,four_history,15,33,0.5,0.5110000000000001,19,1,1,1.6111787170522391,23.263046179364103,0.8347796367472919,12.529218651093476
5202,four_history,15,51,1.0,1.002,37,2,6,5.73764964829338,4.679027882764814,38.427965818570776,74.9003546814755
5202,four_history,15,69,1.5,1.5000000000000002,55,3,7,5.341274269001085,16.233853403925124,9.88789510151172,30.698290390411174
5202,four_history,16,34,0.5,0.5130000000000001,19,1,1,2.3121794161020626,24.215528551828903,1.121215034226816,10.975032880276427
5202,four_history,16,52,1.0,1.0010000000000003,37,2,6,5.8241696914111145,3.340679330152723,36.3981399729203,77.95378982260854
5202,four_history,16,71,1.5,1.5260000000000002,56,3,7,3.4686920399656147,42.446428971257845,8.556039241374217,23.51626024585124
5202,four_history,17,35,0.5,0.5129999999999999,19,1,1,2.920902647873213,22.550261314544375,1.3368263548364583,8.07630139166714
5202,four_history,17,53,1.0,1.004,37,2,6,5.888287604037503,2.178845058822586,34.02297909336403,78.81871609361677
5202,four_history,17,72,1.5,1.5310000000000001,56,3,7,1.5868391269678876,59.14325687619975,7.877703822893356,20.49470350639602
5202,four_history,18,36,0.5,0.5130000000000001,19,1,1,3.405051507914222,19.3393014673443,1.4432541227409166,4.345077693421396
5202,four_history,18,54,1.0,1.005,37,2,6,5.926442917484354,1.4653416687405452,32.001450904940555,77.76262615895814
5202,four_history,18,72,1.5,1.5060000000000002,55,3,7,1.5868405254449907,59.14323653085901,7.877596336907485,20.49442700984926
5202,four_history,19,37,0.5,0.5190000000000001,19,1,1,3.8506636377490304,13.95440296120704,1.549406616306027,4.828593667346604
5202,four_history,19,55,1.0,1.0040000000000002,37,2,6,5.95016656732342,0.9818120101726834,30.104438693603154,76.02954034248043
5202,four_history,19,73,1.5,1.5050000000000001,55,3,7,0.2959980555030742,69.42768245198299,7.4112547140370895,18.923869296296225
5202,four_history,20,38,0.5,0.5199999999999998,19,2,2,3.9753839877188537,6.375250137410281,4.448742290084236,222.82185316426785
5202,four_history,20,56,1.0,1.0070000000000001,37,2,6,5.993829089456415,0.6203289584692384,28.063564443520672,73.16467961431248
5202,four_history,20,74,1.5,1.5110000000000001,55,3,7,2.5208489119419317,76.46978308018888,6.8260002457842255,18.52721703974647
5202,four_history,21,39,0.5,0.52,19,2,2,3.9855674753351793,1.2088430935622514,13.453344015450568,314.9450704668317
5202,four_history,21,57,1.0,1.006,37,2,6,6.004498753219805,0.3845174640593719,26.175957421646814,69.98125083213674
5202,four_history,21,75,1.5,1.5120000000000002,55,3,7,4.791085087599766,78.51632325451864,6.3108039131144595,17.430193120692845
5202,four_history,22,40,0.5,0.518,19,2,2,3.9795151086234837,0.8877437802935164,22.19859662169329,333.4392270937227
5202,four_history,22,58,1.0,1.006,37,2,6,6.003227808347568,0.22833768637046006,24.309055765915446,66.5878686783418
5202,four_history,22,76,1.5,1.511,55,4,8,6.861198871585678,77.2038820513059,6.895842553409517,22.05309159096521
5202,four_history,23,41,0.5,0.5249999999999999,19,2,2,4.020057696483736,1.7341193761848486,32.0068470196701,305.1799079496927
5202,four_history,23,59,1.0,1.009,37,2,6,6.002495664324784,0.13209916913239167,22.544766644016637,62.95587828060592
5202,four_history,23,77,1.5,1.521,55,4,9,9.406308749610591,72.90127333986328,7.698487908090575,28.647862430453955
5202,four_history,24,42,0.5,0.5229999999999999,19,2,3,4.093735081475176,3.1387212009936434,37.6850155226575,227.10155131428593
5202,four_history,24,60,1.0,1.01,37,2,6,6.000719470930288,0.07547890609186748,20.88058341334017,59.416979357850956
5202,four_history,24,78,1.5,1.5290000000000001,55,4,10,11.755457317476216,67.20311150612115,8.359705913091416,22.221868782412486
5202,four_history,25,43,0.5,0.5190000000000001,19,2,4,4.218430212655342,4.706357819378295,41.79156645244869,151.99258635458955
5202,four_history,25,61,1.0,1.0050000000000003,37,2,6,5.998809105965661,0.04542507464211634,19.423582279412344,56.170018418904625
5202,four_history,25,79,1.5,1.5210000000000004,55,4,10,13.208236197129274,63.350574058021344,8.661763234749866,13.614440358281911
5202,four_history,26,44,0.5,0.5220000000000002,19,2,5,4.376747032864718,6.024704879074209,44.21917742075983,91.53866231155138
5202,four_history,26,62,1.0,1.012,37,2,6,5.983920066575291,0.026020498107926792,17.78708354252994,52.529803158395076
5202,four_history,26,80,1.5,1.5180000000000002,55,4,10,14.470713938457413,59.91188215613253,8.793195005221605,6.716839856989878
5202,four_history,27,45,0.5,0.5229999999999999,19,2,6,4.559406245204688,6.997426828622873,45.35649089842878,43.37169493825013
5202,four_history,27,63,1.0,1.011,37,2,6,5.963808414930443,0.0175560940842185,16.550613227391615,49.53739314940028
5202,four_history,27,81,1.5,1.515,55,4,10,15.76609919722105,56.26391319021584,8.803010118463607,0.7279720233456715
5202,four_history,28,46,0.5,0.5230000000000001,19,2,6,4.759263145444647,7.711513888350769,45.53166442451091,6.851727758315121
5202,four_history,28,64,1.0,1.013,37,2,6,5.962373656448012,0.01157206042464168,15.24770209328398,46.4579173008968
5202,four_history,28,82,1.5,1.516,55,4,10,17.14077600166437,52.04763592440287,8.678848227645906,4.364839802092689
5202,four_history,29,47,0.5,0.5189999999999999,19,1,6,4.962628712448456,8.154566456159158,44.97150617066595,21.073847766455458
5202,four_history,29,65,1.0,1.014,37,1,6,5.944745626311678,0.007347463159375943,13.902828836516706,43.17434702601081
5202,four_history,29,83,1.5,1.5160000000000002,55,3,10,18.51936630739409,46.58522536098598,8.411941189783242,8.710383626225763
5202,four_history,30,48,0.5,0.5210000000000001,19,1,5,0.004509535309250956,0.023579112889503203,6.651504776459793,22.373217362342245
5202,four_history,30,66,1.0,1.0170000000000001,37,1,5,0.0372608675321348,0.059088181506934366,13.002586015375694,40.850173942429315
5202,four_history,30,84,1.5,1.531,55,3,9,0.02977544114906096,0.021224748634133612,18.525704938917734,29.0902167771674
5202,four_history,31,49,0.5,0.522,19,1,5,0.004215946040253979,0.039912142384664645,6.941707465650643,9.087721821956336
5202,four_history,31,67,1.0,1.0170000000000001,37,2,6,0.03719555169502767,0.019675385236123385,12.894673775037912,4.2169838341616845
5202,four_history,31,84,1.5,1.5039999999999998,54,3,9,0.02918968281589115,0.0212247528294353,18.52570424395702,29.090229501507793
5202,four_history,32,50,0.5,0.5189999999999999,19,1,5,0.004210923592166077,0.05807048124554774,6.899688008933711,2.4733069382758117
5202,four_history,32,68,1.0,1.0160000000000002,37,2,6,0.0363067998861967,0.022350062056177105,12.042012799384386,30.72901163164685
5202,four_history,32,85,1.5,1.5050000000000001,54,3,9,0.028540316494041384,0.0430023181493685,18.837977647287342,10.274513180357502
5202,four_history,33,51,0.5,0.518,19,1,5,0.005525027239736446,0.08377048300025178,6.51153521902899,15.869425209454192
5202,four_history,33,69,1.0,1.0160000000000002,37,2,6,0.03584818583652685,0.023407100604112368,10.819097910033161,44.35110541202062
5202,four_history,33,86,1.5,1.502,54,3,9,0.028558886252375234,0.05417256573951807,18.64571590032426,7.447261309373147
5202,four_history,34,52,0.5,0.5170000000000001,19,1,5,0.007471087782903236,0.1028596697201407,5.882972578554003,26.312229974594842
5202,four_history,34,70,1.0,1.015,37,2,6,0.03545624392344226,0.023747170547457785,9.6351697447643,44.65113822026264
5202,four_history,34,88,1.5,1.522,55,3,9,0.028848648796789226,0.04935056022416712,17.322625154835702,42.13580823652944
5202,four_history,35,53,0.5,0.518,19,1,5,0.01038355497206294,0.13569458718717128,4.625726118402242,44.05367113225333
5202,four_history,35,71,1.0,1.0130000000000001,37,2,6,0.03486874208356307,0.02327309303389031,8.460115438537988,42.896189147582675
5202,four_history,35,89,1.5,1.5199999999999998,55,3,9,0.028865389429228127,0.058291799187682715,15.94474579092391,53.3185963460716
5202,four_history,36,54,0.5,0.5169999999999999,19,1,5,0.01344382905816179,0.13504300749041084,3.459024668327306,47.79387076465264
5202,four_history,36,72,1.0,1.0180000000000002,37,2,6,0.034299725696024755,0.015339643659777115,7.327490488098482,35.56556310118207
5202,four_history,36,90,1.5,1.52,55,3,9,0.02901603254937592,0.06534074952675507,13.745737475913188,79.24329579581925
5202,four_history,37,55,0.5,0.5170000000000001,19,1,5,0.01619977157989408,0.11755265406646415,2.157502303778048,54.432061683655334
5202,four_history,37,73,1.0,1.018,37,2,6,0.03399376603053147,0.014956626087698396,6.452317508100081,34.67560281162831
5202,four_history,37,91,1.5,1.523,55,3,9,0.029238041820660036,0.06619492358836199,11.509375974012398,81.6379609965229
5202,four_history,38,56,0.5,0.5130000000000001,19,0,5,0.018434175687859624,0.10879883195690825,0.6615382477381976,57.47525414451735
5202,four_history,38,74,1.0,1.0170000000000001,37,1,6,0.033091157331594054,0.012525472909301952,5.573496036494413,28.35475628519598
5202,four_history,38,92,1.5,1.518,55,2,9,0.029032667248380904,0.05839322493638798,9.326889793856976,82.38568422306811
5202,four_history,39,57,0.5,0.514,19,0,4,0.006402805631525687,0.011940210274982946,7.019890539002845,17.647958611674454
5202,four_history,39,75,1.0,1.0200000000000002,37,1,5,10.995751292223062,79.27988280676456,2.488641776252937,3.1803906994433717
5202,four_history,39,93,1.5,1.5190000000000003,55,2,8,30.29751376250995,7.135136773790125,19.09766799934045,52.44107448842892
5202,four_history,40,58,0.5,0.514,19,0,4,0.006800445032493639,0.0015336712998767815,6.482671042506237,20.7512225816303
5202,four_history,40,76,1.0,1.019,37,2,6,13.106129953747725,78.3168989502322,2.9673649454891673,30.846485181488944
5202,four_history,40,94,1.5,1.519,55,2,8,30.457734204016525,5.755535250889447,17.63508866102062,52.97972116755138
5202,four_history,41,59,0.5,0.516,19,0,4,0.006881717709822347,0.0050927346870305356,5.918453676706217,21.521394090109006
5202,four_history,41,77,1.0,1.028,37,2,7,15.689422558269447,73.89347994766199,6.260407275605341,88.59552993810384
5202,four_history,41,95,1.5,1.5190000000000001,55,2,8,30.579470410716418,4.708299766873881,16.30233739870401,52.02497680254405
5202,four_history,42,60,0.5,0.512,19,0,4,0.006372962896466076,0.011369986718478843,5.386183083966737,22.89066800349123
5202,four_history,42,78,1.0,1.0310000000000001,37,2,8,18.054958439840785,67.85624894398025,10.54778203189286,120.45795696461295
5202,four_history,42,96,1.5,1.516,55,2,8,30.688373230295955,3.7543530121704074,14.81365658483393,52.0550118905304
5202,four_history,43,61,0.5,0.5130000000000003,19,0,3,0.005308273394589646,0.011086640782147248,1.5390835582581008,5.1792886046099085
5202,four_history,43,78,1.0,1.0060000000000002,36,2,7,17.821503261094133,67.62499786448899,3.7284618388278568,32.153991650248315
5202,four_history,43,97,1.5,1.5190000000000001,55,2,7,30.53032988007975,3.0182544796150883,9.336378280883647,25.302689814069375
5202,four_history,44,62,0.5,0.5169999999999999,19,0,2,0.002787534464441134,0.014448114277726506,0.03748268420679085,0.8095725953181443
5202,four_history,44,79,1.0,1.0020000000000002,36,2,6,19.038065601125037,63.443219771939894,0.44425335800295074,3.275596889226705
