start_transition_sequence,end_transition_sequence,requested_horizon_s,actual_horizon_s,step_count,action_change_count,collision_step_count,external_perturbation_step_count,perturbation_relation,planar_position_error_cm,planar_velocity_error_cm_s,yaw_error_deg,angular_velocity_yaw_error_deg_s
147,184,1.0,1.0099999999999998,38,1,0,0,no_event,12.161745827065339,72.53603587284695,0.9250695616647733,7.015885824290951
148,167,0.5,0.5149999999999997,20,0,0,0,no_event,3.0111967292434474e-06,2.3477022282260875e-06,4.8651129719235815,7.6589905097480155
148,185,1.0,1.0110000000000001,38,1,0,0,no_event,13.891981189533348,69.20942953025832,0.3448835218917465,3.9677523656678906
149,168,0.5,0.5169999999999995,20,0,0,0,no_event,4.117439124359542e-06,2.3467335964727492e-06,2.3107048880303256,2.7275516641376
149,186,1.0,1.0140000000000002,38,1,0,0,no_event,15.73830685691308,63.666429457042454,0.23260812063540393,1.2945966451097748
150,169,0.5,0.5210000000000008,20,0,0,0,no_event,4.357904850400402e-06,2.225736317737009e-06,0.5906855937338366,0.5078428708412375
150,187,1.0,1.0170000000000003,38,1,0,0,no_event,17.33988085792901,57.19907041253545,0.731502708634876,0.6856570412501126
151,170,0.5,0.5209999999999999,20,0,0,0,no_event,3.572911091552383e-06,1.580150366713775e-06,7.780446570970537e-06,4.527508181695339e-06
151,188,1.0,1.0170000000000003,38,1,0,0,no_event,18.74052795194993,50.023086588537836,0.9141525254165138,1.5281660086152407
152,171,0.5,0.5279999999999996,20,0,0,0,no_event,3.0691705557687665e-06,1.0420825409015172e-06,6.778167330642922e-06,1.3983547262341744e-06
152,189,1.0,1.0219999999999994,38,1,0,0,no_event,19.893263396203412,42.693885956468606,0.8685694739014643,1.6882675765331396
153,171,0.5,0.5030000000000001,19,0,0,0,no_event,2.95478183260743e-06,1.1304419457813974e-06,6.162387593984944e-06,4.794703443167236e-07
153,190,1.0,1.0280000000000005,38,1,0,0,no_event,20.942181949597707,33.83607829348756,0.81283588336946,1.7978614504001067
154,172,0.5,0.5049999999999999,19,0,0,0,no_event,2.711386413900423e-06,1.0187267813052863e-06,6.1011535705912875e-06,3.687989789113999e-07
154,190,1.0,1.0010000000000003,37,1,0,0,no_event,20.942182335525477,33.83607829348776,0.8128358921394198,1.7978614834621416
155,173,0.5,0.5120000000000005,19,0,0,0,no_event,2.9608135243589527e-06,9.895324624528696e-07,5.341341142961362e-06,4.239249378201748e-07
155,191,1.0,1.0060000000000002,37,1,0,0,no_event,21.62682130461691,26.332270787678002,0.7651164924939097,1.835366906785013
156,174,0.5,0.5129999999999999,19,0,0,0,no_event,2.9276606186635423e-06,8.013675165018866e-07,4.862314087498273e-06,4.1681318663222555e-07
156,192,1.0,1.0099999999999998,37,1,0,0,no_event,22.169029424011644,18.696826843079002,0.7118049639430631,1.8383316438027668
157,175,0.5,0.5189999999999992,19,1,0,0,no_event,0.05976125374122478,2.13442369636552,0.13005237682750717,4.644879589040688
158,176,0.5,0.5199999999999996,19,1,0,0,no_event,0.23941635752419396,7.186203941490527,0.28829734991873945,6.329787957973419
159,176,0.5,0.5010000000000003,18,1,0,0,no_event,0.23941660286799019,7.186203942067855,0.2882972719048729,6.329788217510075
160,178,0.5,0.5250000000000004,19,1,0,0,no_event,1.4319450107124918,28.041299887375683,0.631399830252245,6.072534637509733
161,179,0.5,0.5259999999999998,19,1,0,0,no_event,2.630345751712467,42.80002282963894,0.7728553599605681,5.051982014814605
162,180,0.5,0.5220000000000002,19,1,0,0,no_event,4.020370559083963,55.60098529065956,0.873236816118264,4.0152377740488365
163,181,0.5,0.5229999999999997,19,1,0,0,no_event,5.878229577618673,66.35210449888679,0.9531438282708671,2.8538208188126237
164,182,0.5,0.524,19,1,0,0,no_event,8.055708585905617,72.58262915297666,1.0049040293037383,1.7253258728937642
165,183,0.5,0.5259999999999998,19,1,0,0,no_event,10.058203020153705,74.1664589116355,1.0281976542883993,0.8627196762146294
166,184,0.5,0.5280000000000005,19,1,0,0,no_event,12.161748155528505,72.53603587296335,1.0308241045328614,0.0905666511894907
167,185,0.5,0.524,19,1,0,0,no_event,13.891984042169723,69.20942953035237,1.0197966548824124,0.4411098399654918
168,186,0.5,0.5250000000000004,19,1,0,0,no_event,15.738310616494548,63.666429457112216,0.9927843908726698,0.9314600003759068
169,187,0.5,0.5250000000000004,19,1,0,0,no_event,17.339884709442604,57.19907041258352,0.9569432244812238,1.2800439338155867
170,188,0.5,0.524,19,1,0,0,no_event,18.740531279118095,50.02308658856465,0.9141545914076371,1.528173344965425
171,189,0.5,0.5229999999999997,19,1,0,0,no_event,19.89326632202911,42.693885956483086,0.8685712456922211,1.6882738752025195
172,190,0.5,0.5250000000000004,19,1,0,0,no_event,20.942184894132406,33.836078293496726,0.8128375353990764,1.7978672906042812
173,191,0.5,0.5220000000000002,19,1,0,0,no_event,21.626824080127435,26.332270787684287,0.7651180156457456,1.8353722519896385
174,192,0.5,0.5229999999999997,19,1,0,0,no_event,22.16903218068302,18.696826843082984,0.7118062974640206,1.838336344168801
